CALL_TIME,lang,mainOption,subOption,IVRPosition,existingFault,suspendedAsset,dataLimitExceed,extraGBAdded,validAccount,outstanding,selectedQueue,enteredQueue,isAnswered,queue_time,talk_time,total_time,Column1,queue+talk,time_less_100,time_less_200,time_less_300,time_less_500,time_greater_500,CALL_DATE,CALL_TIME_ONLY,mainOption_clean,subOption_clean,Combination
2026-05-13 22:44:00,S,2.0,other,S2t,NO,NO,NO,NO,True,-152.67,S2,YES,YES,948,39,1081,,987,False,False,False,False,True,2026-05-13,22:44:00,2,other,2 + other
2026-05-13 22:44:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,38,,0,True,True,True,True,False,2026-05-13,22:44:00,Null,Null,Null + Null
2026-05-13 22:44:00,S,2.0,voice,S23,NO,NO,NO,NO,True,-37.51,S2,NO,NO,0,0,165,,0,False,True,True,True,False,2026-05-13,22:44:00,2,voice,2 + voice
2026-05-13 22:44:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,154.85,S2,YES,YES,913,88,1091,,1001,False,False,False,False,True,2026-05-13,22:44:00,2,peotv,2 + peotv
2026-05-13 22:44:00,S,7.0,,S7,NO,NO,NO,NO,True,289.05,S7,YES,NO,0,0,525,,0,False,False,False,False,True,2026-05-13,22:44:00,7,Null,7 + Null
2026-05-13 22:44:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,24,,0,True,True,True,True,False,2026-05-13,22:44:00,Null,Null,Null + Null
2026-05-13 22:44:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,10074.33,S2,YES,NO,0,0,493,,0,False,False,False,True,False,2026-05-13,22:44:00,2,peotv,2 + peotv
2026-05-13 22:44:00,S,4.0,extragb,S41t,NO,NO,NO,NO,True,1074.37,S41,NO,NO,0,0,47,,0,True,True,True,True,False,2026-05-13,22:44:00,4,extragb,4 + extragb
2026-05-13 22:44:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,36,,0,True,True,True,True,False,2026-05-13,22:44:00,Null,Null,Null + Null
2026-05-13 22:44:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,7248.58,S2,YES,NO,0,0,587,,0,False,False,False,False,True,2026-05-13,22:44:00,2,peotv,2 + peotv
2026-05-13 22:44:00,S,3.0,,S3,NO,NO,NO,NO,True,0.0,S3,NO,NO,0,0,82,,0,True,True,True,True,False,2026-05-13,22:44:00,3,Null,3 + Null
2026-05-13 22:44:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,23,,0,True,True,True,True,False,2026-05-13,22:44:00,Null,Null,Null + Null
2026-05-13 22:44:00,S,2.0,broadband,S22,NO,NO,NO,NO,True,4272.55,S2,YES,NO,0,0,715,,0,False,False,False,False,True,2026-05-13,22:44:00,2,broadband,2 + broadband
2026-05-13 22:44:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2110.16,S2,YES,NO,0,0,194,,0,False,True,True,True,False,2026-05-13,22:44:00,2,peotv,2 + peotv
2026-05-13 22:44:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-443.09,S2,YES,NO,0,0,810,,0,False,False,False,False,True,2026-05-13,22:44:00,2,peotv,2 + peotv
2026-05-13 22:44:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,2739.11,S2,NO,NO,0,0,90,,0,True,True,True,True,False,2026-05-13,22:44:00,2,peotv,2 + peotv
2026-05-13 22:44:00,S,3.0,,S3,NO,NO,NO,NO,True,4317.15,S3,YES,NO,0,0,853,,0,False,False,False,False,True,2026-05-13,22:44:00,3,Null,3 + Null
2026-05-13 22:43:00,S,2.0,broadband,S221,NO,NO,YES,NO,True,-77.35,S2,YES,NO,0,0,297,,0,False,False,True,True,False,2026-05-13,22:43:00,2,broadband,2 + broadband
2026-05-13 22:43:00,S,1.0,,MOBITEL_S1,NO,NO,NO,NO,True,12.61,S1,YES,NO,0,0,350,,0,False,False,False,True,False,2026-05-13,22:43:00,1,Null,1 + Null
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,427,,0,False,False,False,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,7417.19,S2,YES,YES,914,100,1085,,1014,False,False,False,False,True,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,26.86,S2,YES,NO,0,0,344,,0,False,False,False,True,False,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4280.67,S2,YES,NO,0,0,491,,0,False,False,False,True,False,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-453.05,S2,YES,NO,0,0,696,,0,False,False,False,False,True,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,3427.23,S2,YES,YES,921,44,1015,,965,False,False,False,False,True,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,2.0,other,S2t,NO,NO,NO,NO,True,4440.84,S2,YES,YES,887,275,1292,,1162,False,False,False,False,True,2026-05-13,22:43:00,2,other,2 + other
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,30,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-372.85,S2,YES,NO,0,0,467,,0,False,False,False,True,False,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-60.75,S2,YES,NO,0,0,122,,0,False,True,True,True,False,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,24,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,S,3.0,,S3,NO,NO,NO,NO,True,103.79,S3,YES,NO,0,0,183,,0,False,True,True,True,False,2026-05-13,22:43:00,3,Null,3 + Null
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,20291.92,S2,YES,NO,0,0,736,,0,False,False,False,False,True,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,3.0,,S3,NO,NO,NO,NO,True,-40.64,S3,NO,NO,0,0,64,,0,True,True,True,True,False,2026-05-13,22:43:00,3,Null,3 + Null
2026-05-13 22:43:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,YES,889,285,1236,,1174,False,False,False,False,True,2026-05-13,22:43:00,1,Null,1 + Null
2026-05-13 22:43:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,8660.77,S41,NO,NO,0,0,27,,0,True,True,True,True,False,2026-05-13,22:43:00,4,extragb,4 + extragb
2026-05-13 22:43:00,S,3.0,,S3,NO,NO,NO,NO,True,22439.85,S3,NO,NO,0,0,61,,0,True,True,True,True,False,2026-05-13,22:43:00,3,Null,3 + Null
2026-05-13 22:43:00,S,3.0,,S3,NO,NO,NO,NO,True,6587.37,S3,NO,NO,0,0,57,,0,True,True,True,True,False,2026-05-13,22:43:00,3,Null,3 + Null
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,34,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,E,,,E,NO,NO,NO,NO,False,,,NO,NO,0,0,35,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,41,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,S,7.0,,S7,NO,NO,NO,NO,True,13993.74,S7,YES,NO,0,0,272,,0,False,False,True,True,False,2026-05-13,22:43:00,7,Null,7 + Null
2026-05-13 22:43:00,S,3.0,,S3,NO,NO,NO,NO,True,249.69,S3,NO,NO,0,0,71,,0,True,True,True,True,False,2026-05-13,22:43:00,3,Null,3 + Null
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5375.28,S2,YES,NO,0,0,998,,0,False,False,False,False,True,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,23,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,S,3.0,,S3,NO,NO,NO,NO,True,1938.84,S3,YES,NO,0,0,834,,0,False,False,False,False,True,2026-05-13,22:43:00,3,Null,3 + Null
2026-05-13 22:43:00,S,3.0,,S3,NO,NO,NO,NO,True,2467.57,S3,YES,NO,0,0,497,,0,False,False,False,True,False,2026-05-13,22:43:00,3,Null,3 + Null
2026-05-13 22:43:00,S,4.0,extragb,S41i,NO,NO,NO,NO,True,-9.7,S41,YES,NO,0,0,484,,0,False,False,False,True,False,2026-05-13,22:43:00,4,extragb,4 + extragb
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,54,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,S,1.0,,SLty1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,208,,0,False,False,True,True,False,2026-05-13,22:43:00,1,Null,1 + Null
2026-05-13 22:43:00,S,7.0,,S7,NO,NO,NO,NO,True,5790.62,S7,YES,YES,940,132,1172,,1072,False,False,False,False,True,2026-05-13,22:43:00,7,Null,7 + Null
2026-05-13 22:43:00,S,3.0,,S3,NO,NO,NO,NO,True,7692.35,S3,NO,NO,0,0,61,,0,True,True,True,True,False,2026-05-13,22:43:00,3,Null,3 + Null
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,12,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,502.87,S2,YES,NO,0,0,110,,0,False,True,True,True,False,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,7.0,,S7,NO,NO,NO,NO,True,947.62,S7,YES,YES,930,28,1060,,958,False,False,False,False,True,2026-05-13,22:43:00,7,Null,7 + Null
2026-05-13 22:43:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,5825.92,S2,YES,NO,0,0,419,,0,False,False,False,True,False,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:43:00,S,2.0,other,S2t,NO,NO,NO,NO,True,1140.44,S2,YES,NO,0,0,292,,0,False,False,True,True,False,2026-05-13,22:43:00,2,other,2 + other
2026-05-13 22:43:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,22,,0,True,True,True,True,False,2026-05-13,22:43:00,Null,Null,Null + Null
2026-05-13 22:43:00,T,2.0,peotv,T21,NO,YES,NO,NO,True,-31.52,T2,YES,YES,250,114,491,,364,False,False,False,True,False,2026-05-13,22:43:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,3.0,,S3,NO,NO,NO,NO,True,18330.69,S3,YES,NO,0,0,94,,0,True,True,True,True,False,2026-05-13,22:42:00,3,Null,3 + Null
2026-05-13 22:42:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,2932.4,S2,YES,YES,888,228,1203,,1116,False,False,False,False,True,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2166.9,S2,YES,NO,0,0,514,,0,False,False,False,False,True,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,3.0,,S3,NO,NO,NO,NO,True,-34.72,S3,YES,NO,0,0,110,,0,False,True,True,True,False,2026-05-13,22:42:00,3,Null,3 + Null
2026-05-13 22:42:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,6736.03,S41,NO,NO,0,0,82,,0,True,True,True,True,False,2026-05-13,22:42:00,4,extragb,4 + extragb
2026-05-13 22:42:00,S,3.0,,S3,NO,NO,NO,NO,True,6270.66,S3,NO,NO,0,0,80,,0,True,True,True,True,False,2026-05-13,22:42:00,3,Null,3 + Null
2026-05-13 22:42:00,S,2.0,voice,S23,NO,NO,NO,NO,True,6518.36,S2,NO,NO,0,0,152,,0,False,True,True,True,False,2026-05-13,22:42:00,2,voice,2 + voice
2026-05-13 22:42:00,S,7.0,,S7,NO,NO,NO,NO,True,2180.7,S7,YES,NO,0,0,597,,0,False,False,False,False,True,2026-05-13,22:42:00,7,Null,7 + Null
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,25,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,7.0,,S7,NO,NO,NO,NO,True,2233.19,S7,YES,NO,0,0,386,,0,False,False,False,True,False,2026-05-13,22:42:00,7,Null,7 + Null
2026-05-13 22:42:00,S,2.0,voice,S23,NO,NO,NO,NO,True,-22.63,S2,YES,NO,0,0,223,,0,False,False,True,True,False,2026-05-13,22:42:00,2,voice,2 + voice
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2884.43,S2,YES,NO,0,0,560,,0,False,False,False,False,True,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,10275.58,S2,YES,NO,0,0,795,,0,False,False,False,False,True,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,2.0,broadband,MOBITEL_S22,NO,NO,YES,NO,True,-424.37,S2,YES,NO,0,0,136,,0,False,True,True,True,False,2026-05-13,22:42:00,2,broadband,2 + broadband
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,175,,0,False,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,2.0,broadband,S221,NO,YES,NO,NO,True,3081.63,S2,YES,NO,0,0,810,,0,False,False,False,False,True,2026-05-13,22:42:00,2,broadband,2 + broadband
2026-05-13 22:42:00,S,7.0,,S7,NO,NO,NO,NO,True,21.59,S7,YES,NO,0,0,278,,0,False,False,True,True,False,2026-05-13,22:42:00,7,Null,7 + Null
2026-05-13 22:42:00,S,7.0,,S7,NO,NO,NO,NO,True,22439.85,S7,YES,NO,0,0,790,,0,False,False,False,False,True,2026-05-13,22:42:00,7,Null,7 + Null
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,5914.94,S2,NO,NO,0,0,144,,0,False,True,True,True,False,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,3.0,,S3,NO,NO,NO,NO,True,9102.58,S3,YES,NO,0,0,289,,0,False,False,True,True,False,2026-05-13,22:42:00,3,Null,3 + Null
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,23,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-40.64,S2,YES,NO,0,0,283,,0,False,False,True,True,False,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,2.0,other,S24,NO,NO,NO,NO,True,8233.04,S2,YES,YES,918,308,1281,,1226,False,False,False,False,True,2026-05-13,22:42:00,2,other,2 + other
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,5243.3,S2,NO,NO,0,0,95,,0,True,True,True,True,False,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,T,,,T,NO,NO,NO,NO,False,,,NO,NO,0,0,28,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,2.0,peotv,S21,YES,NO,NO,NO,True,-1173.96,S2,YES,YES,926,61,1114,,987,False,False,False,False,True,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,1.0,,S1,NO,NO,NO,NO,False,,S1,YES,NO,0,0,923,,0,False,False,False,False,True,2026-05-13,22:42:00,1,Null,1 + Null
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,26,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,3.0,,S3,NO,NO,NO,NO,False,,S3,YES,NO,0,0,475,,0,False,False,False,True,False,2026-05-13,22:42:00,3,Null,3 + Null
2026-05-13 22:42:00,S,4.0,extragb,S41122,NO,NO,NO,NO,True,7388.41,S41,NO,NO,0,0,52,,0,True,True,True,True,False,2026-05-13,22:42:00,4,extragb,4 + extragb
2026-05-13 22:42:00,S,4.0,extragb,S411,NO,NO,NO,NO,True,768.5,S41,YES,NO,0,0,219,,0,False,False,True,True,False,2026-05-13,22:42:00,4,extragb,4 + extragb
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,19,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,49,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,2578.93,S2,YES,YES,888,26,989,,914,False,False,False,False,True,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,E,4.0,addon,E412,NO,NO,NO,NO,True,11359.49,E41,NO,NO,0,0,50,,0,True,True,True,True,False,2026-05-13,22:42:00,4,addon,4 + addon
2026-05-13 22:42:00,S,7.0,,S7,NO,NO,NO,NO,True,6462.99,S7,YES,YES,924,87,1082,,1011,False,False,False,False,True,2026-05-13,22:42:00,7,Null,7 + Null
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,3982.84,S2,YES,NO,0,0,417,,0,False,False,False,True,False,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,62,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,E,7.0,,E7,NO,NO,NO,NO,True,0.0,E7,YES,NO,0,0,220,,0,False,False,True,True,False,2026-05-13,22:42:00,7,Null,7 + Null
2026-05-13 22:42:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,8,,0,True,True,True,True,False,2026-05-13,22:42:00,Null,Null,Null + Null
2026-05-13 22:42:00,S,4.0,extragb,S411,NO,NO,NO,NO,True,7284.4,S41,YES,NO,0,0,267,,0,False,False,True,True,False,2026-05-13,22:42:00,4,extragb,4 + extragb
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,-9.34,S2,YES,NO,0,0,290,,0,False,False,True,True,False,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:42:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2104.43,S2,YES,YES,929,47,1060,,976,False,False,False,False,True,2026-05-13,22:42:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,7622.99,S2,YES,NO,0,0,383,,0,False,False,False,True,False,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,E,3.0,,E3,NO,NO,NO,NO,True,8482.41,E3,NO,NO,0,0,112,,0,False,True,True,True,False,2026-05-13,22:41:00,3,Null,3 + Null
2026-05-13 22:41:00,S,4.0,addon,S4122,NO,NO,NO,NO,True,-382.61,S41,NO,NO,0,0,108,,0,False,True,True,True,False,2026-05-13,22:41:00,4,addon,4 + addon
2026-05-13 22:41:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,34,,0,True,True,True,True,False,2026-05-13,22:41:00,Null,Null,Null + Null
2026-05-13 22:41:00,S,2.0,voice,S23,NO,NO,NO,NO,True,766.62,S2,NO,NO,0,0,161,,0,False,True,True,True,False,2026-05-13,22:41:00,2,voice,2 + voice
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,0.25,S2,YES,YES,917,90,1056,,1007,False,False,False,False,True,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,3.0,,S3,NO,NO,NO,NO,True,8241.33,S3,NO,NO,0,0,64,,0,True,True,True,True,False,2026-05-13,22:41:00,3,Null,3 + Null
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,3504.58,S2,YES,NO,0,0,653,,0,False,False,False,False,True,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,3.0,,S3,NO,NO,NO,NO,True,19568.83,S3,YES,NO,0,0,256,,0,False,False,True,True,False,2026-05-13,22:41:00,3,Null,3 + Null
2026-05-13 22:41:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,87.96,S41,NO,NO,0,0,78,,0,True,True,True,True,False,2026-05-13,22:41:00,4,extragb,4 + extragb
2026-05-13 22:41:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,3015.96,S2,YES,YES,944,23,1032,,967,False,False,False,False,True,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,E,,,E,NO,NO,NO,NO,False,,,NO,NO,0,0,30,,0,True,True,True,True,False,2026-05-13,22:41:00,Null,Null,Null + Null
2026-05-13 22:41:00,S,7.0,,S7,NO,NO,NO,NO,True,6973.86,S7,YES,NO,0,0,321,,0,False,False,False,True,False,2026-05-13,22:41:00,7,Null,7 + Null
2026-05-13 22:41:00,S,1.0,,S1,NO,NO,NO,NO,True,1261.21,S1,YES,YES,922,93,1067,,1015,False,False,False,False,True,2026-05-13,22:41:00,1,Null,1 + Null
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2515.08,S2,YES,NO,0,0,127,,0,False,True,True,True,False,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,YES,NO,NO,True,-51.16,S2,YES,NO,0,0,430,,0,False,False,False,True,False,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,0.0,S2,YES,NO,0,0,188,,0,False,True,True,True,False,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,4805.46,S2,YES,YES,922,236,1217,,1158,False,False,False,False,True,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,3.0,,S3,NO,NO,NO,NO,True,18371.36,S3,YES,NO,0,0,672,,0,False,False,False,False,True,2026-05-13,22:41:00,3,Null,3 + Null
2026-05-13 22:41:00,E,4.0,extragb,E411,NO,NO,NO,NO,True,11359.49,E41,YES,NO,0,0,70,,0,True,True,True,True,False,2026-05-13,22:41:00,4,extragb,4 + extragb
2026-05-13 22:41:00,S,7.0,,S7,NO,NO,NO,NO,True,9614.05,S7,YES,YES,917,61,1042,,978,False,False,False,False,True,2026-05-13,22:41:00,7,Null,7 + Null
2026-05-13 22:41:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,6560.06,S41,NO,NO,0,0,75,,0,True,True,True,True,False,2026-05-13,22:41:00,4,extragb,4 + extragb
2026-05-13 22:41:00,S,2.0,broadband,S22,YES,NO,NO,NO,True,6209.57,S2,NO,NO,0,0,95,,0,True,True,True,True,False,2026-05-13,22:41:00,2,broadband,2 + broadband
2026-05-13 22:41:00,S,3.0,,S3,NO,NO,NO,NO,True,-313.11,S3,NO,NO,0,0,68,,0,True,True,True,True,False,2026-05-13,22:41:00,3,Null,3 + Null
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,2699.83,S2,YES,YES,908,42,1039,,950,False,False,False,False,True,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,3.0,,S3,NO,NO,NO,NO,True,18330.69,S3,YES,NO,0,0,368,,0,False,False,False,True,False,2026-05-13,22:41:00,3,Null,3 + Null
2026-05-13 22:41:00,S,3.0,,S3,NO,NO,NO,NO,True,3297.81,S3,NO,NO,0,0,101,,0,False,True,True,True,False,2026-05-13,22:41:00,3,Null,3 + Null
2026-05-13 22:41:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,22,,0,True,True,True,True,False,2026-05-13,22:41:00,Null,Null,Null + Null
2026-05-13 22:41:00,S,4.0,extragb,S41121,NO,NO,NO,YES,True,-866.84,S41,NO,NO,0,0,148,,0,False,True,True,True,False,2026-05-13,22:41:00,4,extragb,4 + extragb
2026-05-13 22:41:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,17,,0,True,True,True,True,False,2026-05-13,22:41:00,Null,Null,Null + Null
2026-05-13 22:41:00,T,,,T,NO,NO,NO,NO,False,,,NO,NO,0,0,32,,0,True,True,True,True,False,2026-05-13,22:41:00,Null,Null,Null + Null
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,3078.92,S2,YES,NO,0,0,145,,0,False,True,True,True,False,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,S,3.0,,S3,NO,NO,NO,NO,True,4509.48,S3,NO,NO,0,0,91,,0,True,True,True,True,False,2026-05-13,22:41:00,3,Null,3 + Null
2026-05-13 22:41:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,23,,0,True,True,True,True,False,2026-05-13,22:41:00,Null,Null,Null + Null
2026-05-13 22:41:00,S,2.0,peotv,S21,NO,NO,NO,NO,True,90.56,S2,YES,NO,0,0,152,,0,False,True,True,True,False,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:41:00,T,1.0,,MOBITEL_TLty1,NO,NO,NO,NO,False,,T1,YES,YES,287,72,415,,359,False,False,False,True,False,2026-05-13,22:41:00,1,Null,1 + Null
2026-05-13 22:41:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,33,,0,True,True,True,True,False,2026-05-13,22:41:00,Null,Null,Null + Null
2026-05-13 22:41:00,S,2.0,peotv,S211,NO,YES,NO,NO,True,2371.98,S2,YES,YES,888,185,1151,,1073,False,False,False,False,True,2026-05-13,22:41:00,2,peotv,2 + peotv
2026-05-13 22:40:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,21,,0,True,True,True,True,False,2026-05-13,22:40:00,Null,Null,Null + Null
2026-05-13 22:40:00,S,7.0,,S7,NO,NO,NO,NO,True,-34.72,S7,YES,NO,0,0,354,,0,False,False,False,True,False,2026-05-13,22:40:00,7,Null,7 + Null
2026-05-13 22:40:00,S,1.0,,S1,NO,NO,NO,NO,True,-37.51,S1,YES,NO,0,0,185,,0,False,True,True,True,False,2026-05-13,22:40:00,1,Null,1 + Null
2026-05-13 22:40:00,S,2.0,voice,S23,NO,NO,NO,NO,True,-36.42,S2,YES,YES,884,108,1137,,992,False,False,False,False,True,2026-05-13,22:40:00,2,voice,2 + voice
2026-05-13 22:40:00,S,4.0,extragb,S4111,NO,NO,NO,YES,True,3735.29,S41,NO,NO,0,0,71,,0,True,True,True,True,False,2026-05-13,22:40:00,4,extragb,4 + extragb
2026-05-13 22:40:00,S,,,S,NO,NO,NO,NO,False,,,NO,NO,0,0,41,,0,True,True,True,True,False,2026-05-13,22:40:00,Null,Null,Null + Null
